KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T001084001,T001084002,T001084003,T001084004,T001084005,T001084006,T001084007,T001084008,T001084009
1.12E+10,4,川口市,東領家四丁目,0,,,220,95,82,25,42,13,8,21,86
1.12E+10,4,川口市,東領家五丁目,0,,,303,190,168,49,78,22,18,62,116
112030330,3,川口市,領家,0,,,2967,1615,1455,455,704,160,189,499,1010
1.12E+10,4,川口市,領家一丁目,0,,,845,493,451,144,219,42,65,169,279
1.12E+10,4,川口市,領家二丁目,0,,,777,426,380,119,178,46,50,123,278
1.12E+10,4,川口市,領家三丁目,0,,,872,542,484,154,236,58,57,163,349
1.12E+10,4,川口市,領家四丁目,0,,,395,134,124,36,59,10,14,37,89
1.12E+10,4,川口市,領家五丁目,0,,,78,20,16,2,12,4,3,7,15
112030340,2,川口市,河原町,0,,,-,-,-,-,-,-,-,-,-
112030350,2,川口市,大字赤井,0,,,1332,1035,946,292,537,89,155,383,583
112030360,2,川口市,大字東本郷,0,,,2940,2098,1880,596,918,218,271,656,1380
112030370,2,川口市,大字蓮沼,0,,,101,59,51,17,24,8,7,17,52
112030380,2,川口市,大字前野宿,0,,,509,399,350,104,196,49,39,146,211
112030390,2,川口市,大字東貝塚,0,,,279,207,184,48,108,23,30,85,96
112030400,2,川口市,大字大竹,0,,,559,380,347,103,175,33,42,118,227
112030410,2,川口市,大字峯,0,,,2309,1644,1458,476,735,186,170,504,1110
112030420,2,川口市,大字新堀,0,,,1151,802,717,274,308,85,70,202,615
112030430,2,川口市,大字榛松,0,,,703,525,448,164,199,77,46,128,427
112030440,3,川口市,赤井,0,,,1402,927,826,272,424,101,105,275,665
1.12E+10,4,川口市,赤井一丁目,0,,,452,301,266,99,128,35,28,77,229
1.12E+10,4,川口市,赤井二丁目,0,,,83,65,56,24,28,9,5,14,49
1.12E+10,4,川口市,赤井三丁目,0,,,198,134,112,37,59,22,10,34,99
1.12E+10,4,川口市,赤井四丁目,0,,,669,427,392,112,209,35,62,150,288
112030450,3,川口市,江戸,0,,,621,396,356,108,189,40,58,134,245
1.12E+10,4,川口市,江戸一丁目,0,,,219,121,102,31,50,19,12,35,82
1.12E+10,4,川口市,江戸二丁目,0,,,159,121,111,29,66,10,25,55,64
1.12E+10,4,川口市,江戸三丁目,0,,,243,154,143,48,73,11,21,44,99
112030460,3,川口市,江戸袋,0,,,784,530,492,187,221,38,59,150,371
1.12E+10,4,川口市,江戸袋一丁目,0,,,784,530,492,187,221,38,59,150,371
1.12E+10,4,川口市,江戸袋二丁目,0,,,-,-,-,-,-,-,-,-,-
112030470,3,川口市,本蓮,0,,,849,570,520,170,234,50,67,169,392
1.12E+10,4,川口市,本蓮一丁目,0,,,280,177,162,49,75,15,15,49,116
1.12E+10,4,川口市,本蓮二丁目,0,,,241,171,158,52,84,13,26,57,107
1.12E+10,4,川口市,本蓮三丁目,0,,,299,207,187,63,72,20,25,60,154
1.12E+10,4,川口市,本蓮四丁目,0,,,29,15,13,6,3,2,1,3,15
112030480,3,川口市,東本郷,0,,,508,377,346,102,192,31,44,143,224
1.12E+10,4,川口市,東本郷一丁目,0,,,94,50,46,18,21,4,2,8,49
1.12E+10,4,川口市,東本郷二丁目,0,,,414,327,300,84,171,27,42,135,175
112030490,3,川口市,大字安行領根岸,0,,,4657,3367,3015,932,1380,352,288,947,2346
1.12E+10,4,川口市,大字安行領根岸,1,,180,2700,1921,1714,509,802,207,176,567,1346
1.12E+10,4,川口市,大字安行領根岸,0,,,1957,1446,1301,423,578,145,112,380,1000
112030500,2,川口市,大字安行領在家,0,,,10,8,5,2,2,3,-,1,7
112030510,2,川口市,大字道合,0,,,1765,1263,1118,382,478,145,125,347,940
112030520,2,川口市,大字神戸,0,,,904,640,565,183,261,75,70,182,445
112030530,2,川口市,大字木曽呂,0,,,2265,1660,1504,437,806,156,193,563,900
112030540,2,川口市,大字東内野,0,,,1498,1181,1039,339,562,142,157,389,702
112030550,2,川口市,大字源左衛門新田,0,,,1018,728,650,181,352,78,85,260,424
112030560,2,川口市,大字石神,0,,,2110,1516,1382,406,790,134,278,634,702
112030570,2,川口市,大字赤芝新田,0,,,94,78,60,25,31,18,5,19,56
112030580,2,川口市,大字西新井宿,0,,,797,589,516,145,281,73,52,222,340
112030590,2,川口市,大字新井宿,0,,,977,687,614,228,303,73,74,202,389
112030600,2,川口市,大字赤山,0,,,1218,867,783,256,378,84,86,266,526
112030610,2,川口市,在家町,0,,,775,489,437,140,215,52,59,154,276
112030620,2,川口市,北園町,0,,,1253,794,698,248,329,96,59,202,659
112030630,2,川口市,柳根町,0,,,661,468,411,116,225,57,51,167,289
112030640,3,川口市,大字芝,0,,,4733,2849,2599,941,1183,250,285,763,2111
1.12E+10,4,川口市,大字芝,0,,,517,332,295,92,159,37,35,93,227
1.12E+10,4,川口市,大字芝,0,,,2005,1164,1063,385,465,101,122,309,862
1.12E+10,4,川口市,大字芝,0,,,2211,1353,1241,464,559,112,128,361,1022
112030650,2,川口市,大字伊刈,0,,,1531,1077,959,312,470,118,160,346,719
112030660,2,川口市,大字小谷場,0,,,1964,1194,1092,357,568,102,181,423,670
112030670,3,川口市,芝中田,0,,,2969,1343,1230,432,596,113,187,401,854
1.12E+10,4,川口市,芝中田一丁目,0,,,1392,566,511,210,224,55,64,151,360
1.12E+10,4,川口市,芝中田二丁目,0,,,1577,777,719,222,372,58,123,250,494
112030680,2,川口市,芝新町,0,,,2274,674,643,286,245,31,102,194,354
112030690,3,川口市,芝下,0,,,2287,1360,1226,381,583,134,150,416,941
1.12E+10,4,川口市,芝下一丁目,0,,,535,285,260,75,134,25,31,103,145
1.12E+10,4,川口市,芝下二丁目,0,,,956,550,497,156,235,53,62,159,432
1.12E+10,4,川口市,芝下三丁目,0,,,796,525,469,150,214,56,57,154,364
112030700,3,川口市,芝,0,,,6632,3009,2754,969,1276,255,385,854,2216
1.12E+10,4,川口市,芝一丁目,0,,,1504,841,770,258,359,71,111,246,609
1.12E+10,4,川口市,芝二丁目,0,,,1544,691,620,221,281,71,76,195,567
1.12E+10,4,川口市,芝三丁目,0,,,756,377,361,110,190,16,55,128,232
1.12E+10,4,川口市,芝四丁目,0,,,1540,684,620,220,295,64,96,196,502
1.12E+10,4,川口市,芝五丁目,0,,,1288,416,383,160,151,33,47,89,306
112030710,3,川口市,芝樋ノ爪,0,,,1977,739,657,256,300,82,98,222,483
1.12E+10,4,川口市,芝樋ノ爪一丁目,0,,,1462,507,444,176,198,63,68,156,331
1.12E+10,4,川口市,芝樋ノ爪二丁目,0,,,515,232,213,80,102,19,30,66,152
112030720,3,川口市,芝富士,0,,,2703,1441,1319,475,567,122,153,361,1056
1.12E+10,4,川口市,芝富士一丁目,0,,,1613,807,732,261,304,75,84,194,653
1.12E+10,4,川口市,芝富士二丁目,0,,,1090,634,587,214,263,47,69,167,403
112030730,2,川口市,芝園町,0,,,2559,1096,1048,453,466,48,278,398,909
112030740,3,川口市,芝塚原,0,,,1249,786,720,206,418,66,137,345,306
1.12E+10,4,川口市,芝塚原一丁目,0,,,577,347,320,103,173,27,58,140,167
1.12E+10,4,川口市,芝塚原二丁目,0,,,672,439,400,103,245,39,79,205,139
112030750,3,川口市,芝西,0,,,1880,1012,916,296,447,96,136,332,550
1.12E+10,4,川口市,芝西一丁目,0,,,1012,520,469,155,225,51,73,162,319
1.12E+10,4,川口市,芝西二丁目,0,,,868,492,447,141,222,45,63,170,231
112030760,3,川口市,柳崎,0,,,4105,2708,2503,815,1262,205,312,836,1592
1.12E+10,4,川口市,柳崎一丁目,0,,,957,603,560,191,248,43,57,166,434
1.12E+10,4,川口市,柳崎二丁目,0,,,596,425,388,115,213,37,53,132,251
1.12E+10,4,川口市,柳崎三丁目,0,,,794,588,542,166,295,46,86,210,313
1.12E+10,4,川口市,柳崎四丁目,0,,,731,470,440,153,225,30,59,160,224
1.12E+10,4,川口市,柳崎五丁目,0,,,1027,622,573,190,281,49,57,168,370
112030770,2,川口市,大字安行原,0,,,3416,2599,2358,700,1279,241,452,1073,1315
112030780,2,川口市,大字安行領家,0,,,1153,802,707,210,384,95,102,315,421
112030790,2,川口市,大字安行慈林,0,,,2558,1982,1801,537,999,181,261,689,1124
112030800,2,川口市,大字安行,0,,,714,521,460,159,241,61,69,145,342
112030810,2,川口市,大字安行吉岡,0,,,1290,1028,943,293,499,85,128,366,554
112030820,2,川口市,大字安行藤八,0,,,1123,865,800,308,389,65,139,265,517
112030830,2,川口市,大字安行吉蔵,0,,,895,703,640,159,398,63,107,309,301
112030840,2,川口市,大字安行北谷,0,,,817,571,523,190,223,48,72,163,375
112030850,2,川口市,大字安行小山,0,,,190,148,140,39,75,8,29,64,40
112030860,2,川口市,大字安行西立野,0,,,81,62,54,20,19,8,3,9,56
112030870,3,川口市,安行出羽,0,,,1647,1204,1109,287,656,95,211,532,499
1.12E+10,4,川口市,安行出羽一丁目,0,,,217,149,138,37,81,11,23,57,64
1.12E+10,4,川口市,安行出羽二丁目,0,,,368,272,249,78,142,23,45,106,119
1.12E+10,4,川口市,安行出羽三丁目,0,,,344,250,231,58,140,19,48,121,115
1.12E+10,4,川口市,安行出羽四丁目,0,,,381,287,267,68,156,20,54,134,106
1.12E+10,4,川口市,安行出羽五丁目,0,,,337,246,224,46,137,22,41,114,95
112030890,2,川口市,大字西立野,0,,,1666,1085,1015,321,587,70,308,537,337
112030900,2,川口市,大字長蔵新田,0,,,36,5,5,3,2,-,-,-,2
112030910,2,川口市,大字久左衛門新田,0,,,417,316,292,91,179,24,47,139,121
112030920,2,川口市,大字藤兵衛新田,0,,,360,270,238,69,137,32,42,108,142
112030930,2,川口市,大字行衛,0,,,62,44,43,16,20,1,5,10,27
112030940,2,川口市,大字差間,0,,,778,659,583,163,319,76,90,238,327
112030950,2,川口市,戸塚鋏町,0,,,870,550,520,189,253,30,81,188,304
112030960,2,川口市,戸塚境町,0,,,822,623,565,208,292,58,71,180,421
112030970,3,川口市,東川口,0,,,6358,3869,3646,1258,1915,223,698,1491,1401
1.12E+10,4,川口市,東川口一丁目,0,,,1134,689,649,260,310,40,149,244,185
1.12E+10,4,川口市,東川口二丁目,0,,,1076,555,510,167,263,45,113,236,233
1.12E+10,4,川口市,東川口三丁目,0,,,677,344,332,116,184,12,77,148,97
1.12E+10,4,川口市,東川口四丁目,0,,,1494,872,817,289,423,55,148,338,354
1.12E+10,4,川口市,東川口五丁目,0,,,1032,732,698,216,386,34,85,272,314
1.12E+10,4,川口市,東川口六丁目,0,,,945,677,640,210,349,37,126,253,218
112030980,3,川口市,北原台,0,,,2528,1668,1556,469,866,112,199,539,626
1.12E+10,4,川口市,北原台一丁目,0,,,1101,644,609,215,312,35,91,198,235
1.12E+10,4,川口市,北原台二丁目,0,,,894,665,621,187,346,44,70,212,236
1.12E+10,4,川口市,北原台三丁目,0,,,533,359,326,67,208,33,38,129,155
112030990,3,川口市,戸塚,0,,,4961,3145,2985,871,1727,160,565,1348,947
1.12E+10,4,川口市,戸塚一丁目,0,,,949,539,518,182,290,21,97,222,114
1.12E+10,4,川口市,戸塚二丁目,0,,,1040,583,549,158,322,34,142,267,170
1.12E+10,4,川口市,戸塚三丁目,0,,,1109,716,669,197,383,47,125,299,240
1.12E+10,4,川口市,戸塚四丁目,0,,,905,672,641,164,389,31,94,285,210
1.12E+10,4,川口市,戸塚五丁目,0,,,564,392,372,104,202,20,58,164,146
1.12E+10,4,川口市,戸塚六丁目,0,,,394,243,236,66,141,7,49,111,67
112031000,3,川口市,戸塚東,0,,,5013,3180,2981,892,1609,199,485,1164,1423
1.12E+10,4,川口市,戸塚東一丁目,0,,,1487,757,713,260,349,44,123,254,351
1.12E+10,4,川口市,戸塚東二丁目,0,,,1206,786,728,205,408,58,119,282,378
1.12E+10,4,川口市,戸塚東三丁目,0,,,1375,904,853,231,458,51,148,361,386
1.12E+10,4,川口市,戸塚東四丁目,0,,,945,733,687,196,394,46,95,267,308
112031010,3,川口市,差間,0,,,2153,1530,1391,424,760,139,241,583,670
1.12E+10,4,川口市,差間一丁目,0,,,569,350,314,101,162,36,52,132,155
1.12E+10,4,川口市,差間二丁目,0,,,772,572,515,187,258,57,80,190,287
1.12E+10,4,川口市,差間三丁目,0,,,812,608,562,136,340,46,109,261,228
112031020,3,川口市,長蔵,0,,,1222,802,744,275,373,58,139,295,276
1.12E+10,4,川口市,長蔵一丁目,0,,,549,329,302,110,149,27,51,113,109
1.12E+10,4,川口市,長蔵二丁目,0,,,423,281,266,96,140,15,76,124,60
1.12E+10,4,川口市,長蔵三丁目,0,,,250,192,176,69,84,16,12,58,107
112031030,3,川口市,芝高木,0,,,1124,663,610,209,263,53,73,184,545
1.12E+10,4,川口市,芝高木一丁目,0,,,562,303,279,82,115,24,43,90,239
1.12E+10,4,川口市,芝高木二丁目,0,,,562,360,331,127,148,29,30,94,306
112031040,2,川口市,芝宮根町,0,,,487,296,260,91,111,36,36,74,194
112031050,2,川口市,芝東町,0,,,301,220,198,59,102,22,29,76,132
112031060,2,川口市,新堀町,0,,,107,67,60,17,33,7,9,25,33
112031070,3,川口市,榛松,0,,,1064,768,686,215,362,82,76,263,460
1.12E+10,4,川口市,榛松一丁目,0,,,180,100,87,28,48,13,15,37,55
1.12E+10,4,川口市,榛松二丁目,0,,,287,235,209,69,119,26,19,90,103
1.12E+10,4,川口市,榛松三丁目,0,,,597,433,390,118,195,43,42,136,302
112031080,3,川口市,桜町,0,,,3612,2246,2024,668,925,222,253,639,1651
1.12E+10,4,川口市,桜町一丁目,0,,,758,452,404,123,191,48,61,128,302
1.12E+10,4,川口市,桜町二丁目,0,,,378,259,236,75,114,23,26,74,178
1.12E+10,4,川口市,桜町三丁目,0,,,873,558,485,163,206,73,39,127,474
1.12E+10,4,川口市,桜町四丁目,0,,,564,324,307,113,147,17,52,124,215
1.12E+10,4,川口市,桜町五丁目,0,,,476,250,226,85,90,24,25,60,201
1.12E+10,4,川口市,桜町六丁目,0,,,563,403,366,109,177,37,50,126,281
112031090,3,川口市,鳩ヶ谷本町,0,,,3222,2188,2013,664,1052,175,321,784,1179
1.12E+10,4,川口市,鳩ヶ谷本町一丁目,0,,,811,565,516,179,255,49,97,200,295
1.12E+10,4,川口市,鳩ヶ谷本町二丁目,0,,,528,314,274,94,134,40,41,106,191
1.12E+10,4,川口市,鳩ヶ谷本町三丁目,0,,,1113,729,681,205,387,48,103,282,396
1.12E+10,4,川口市,鳩ヶ谷本町四丁目,0,,,770,580,542,186,276,38,80,196,297
112031100,3,川口市,坂下町,0,,,3134,1661,1490,522,688,171,209,466,1175
1.12E+10,4,川口市,坂下町一丁目,0,,,338,177,160,62,74,17,27,47,128
1.12E+10,4,川口市,坂下町二丁目,0,,,1023,600,546,191,254,54,73,172,370
1.12E+10,4,川口市,坂下町三丁目,0,,,1258,679,611,207,284,68,87,203,487
1.12E+10,4,川口市,坂下町四丁目,0,,,515,205,173,62,76,32,22,44,190
112031110,2,川口市,大字里,0,,,4507,2849,2626,817,1433,223,372,1102,1407
112031120,2,川口市,大字辻,0,,,2143,1413,1273,405,662,140,173,470,876
112031130,3,川口市,三ツ和,0,,,1498,839,748,247,380,91,122,278,556
1.12E+10,4,川口市,三ツ和一丁目,0,,,578,328,289,97,149,39,39,108,244
1.12E+10,4,川口市,三ツ和二丁目,0,,,611,336,299,96,157,37,64,117,200
1.12E+10,4,川口市,三ツ和三丁目,0,,,309,175,160,54,74,15,19,53,112
112031140,2,川口市,大字前田,0,,,94,59,58,25,20,1,2,7,64
112031150,3,川口市,鳩ヶ谷緑町,0,,,911,548,506,165,253,42,78,170,361
1.12E+10,4,川口市,鳩ヶ谷緑町一丁目,0,,,275,192,181,52,101,11,47,82,95
1.12E+10,4,川口市,鳩ヶ谷緑町二丁目,0,,,636,356,325,113,152,31,31,88,266
112031160,3,川口市,南鳩ヶ谷,0,,,8019,4909,4513,1423,2378,396,714,1804,2547
1.12E+10,4,川口市,南鳩ヶ谷一丁目,0,,,987,569,538,177,279,31,96,212,316
1.12E+10,4,川口市,南鳩ヶ谷二丁目,0,,,925,613,551,140,300,62,94,227,334
1.12E+10,4,川口市,南鳩ヶ谷三丁目,0,,,1021,641,597,192,324,44,73,273,257
1.12E+10,4,川口市,南鳩ヶ谷四丁目,0,,,1042,584,545,189,286,39,111,226,240
1.12E+10,4,川口市,南鳩ヶ谷五丁目,0,,,1284,661,599,215,299,62,128,252,361
1.12E+10,4,川口市,南鳩ヶ谷六丁目,0,,,1040,704,649,194,368,55,76,238,350
1.12E+10,4,川口市,南鳩ヶ谷七丁目,0,,,1436,968,883,266,474,85,124,335,523
1.12E+10,4,川口市,南鳩ヶ谷八丁目,0,,,284,169,151,50,48,18,12,41,166
112031170,3,川口市,八幡木,0,,,1198,820,726,234,346,94,92,243,543
1.12E+10,4,川口市,八幡木一丁目,0,,,271,194,170,53,79,24,23,52,123
1.12E+10,4,川口市,八幡木二丁目,0,,,491,348,307,76,164,41,51,142,187
1.12E+10,4,川口市,八幡木三丁目,0,,,436,278,249,105,103,29,18,49,233
112031180,3,川口市,戸塚南,0,,,1737,1332,1236,293,828,96,251,705,410
1.12E+10,4,川口市,戸塚南一丁目,0,,,346,223,212,49,149,11,49,144,34
1.12E+10,4,川口市,戸塚南二丁目,0,,,355,254,232,55,162,22,49,126,81
1.12E+10,4,川口市,戸塚南三丁目,0,,,355,292,268,60,180,24,69,165,88
1.12E+10,4,川口市,戸塚南四丁目,0,,,339,277,261,66,172,16,40,126,97
1.12E+10,4,川口市,戸塚南五丁目,0,,,342,286,263,63,165,23,44,144,110
112031190,3,川口市,本前川,0,,,1496,1052,931,273,484,121,137,343,693
1.12E+10,4,川口市,本前川一丁目,0,,,507,337,298,82,163,39,51,125,208
1.12E+10,4,川口市,本前川二丁目,0,,,515,369,333,86,189,36,53,135,225
1.12E+10,4,川口市,本前川三丁目,0,,,474,346,300,105,132,46,33,83,260
11206,1,行田市,,0,,,31821,22535,19723,7078,9331,2812,2124,6054,15850
112060010,3,行田市,忍,0,,,469,304,262,84,126,42,24,74,246
1.12E+10,4,行田市,忍一丁目,0,,,316,224,195,60,101,29,16,57,167
1.12E+10,4,行田市,忍二丁目,0,,,153,80,67,24,25,13,8,17,79
112060020,2,行田市,城南,0,,,257,174,149,48,76,25,20,47,109
112060030,2,行田市,本丸,0,,,350,233,200,64,81,33,12,54,212
112060040,3,行田市,矢場,0,,,483,353,310,119,143,43,31,100,246
1.12E+10,4,行田市,矢場一丁目,0,,,251,184,167,70,71,17,16,50,120
1.12E+10,4,行田市,矢場二丁目,0,,,232,169,143,49,72,26,15,50,126
112060050,3,行田市,城西,0,,,1357,905,809,263,408,96,108,254,588
1.12E+10,4,行田市,城西一丁目,0,,,203,138,121,39,58,17,12,32,101
1.12E+10,4,行田市,城西二丁目,0,,,297,213,191,70,92,22,20,55,138
1.12E+10,4,行田市,城西三丁目,0,,,410,242,212,81,96,30,27,51,190
1.12E+10,4,行田市,城西四丁目,0,,,215,134,115,44,50,19,15,33,101
1.12E+10,4,行田市,城西五丁目,0,,,232,178,170,29,112,8,34,83,58
112060060,2,行田市,天満,0,,,139,95,81,35,33,14,3,18,86
112060070,2,行田市,行田,0,,,243,173,136,52,57,37,14,38,167
112060080,2,行田市,宮本,0,,,203,111,96,32,36,15,9,27,78
112060090,2,行田市,中央,0,,,217,135,119,59,42,16,9,22,122
112060100,2,行田市,旭町,0,,,262,190,163,62,70,27,12,39,147
112060110,2,行田市,向町,0,,,483,337,300,95,146,37,28,104,249
112060120,3,行田市,佐間,0,,,1723,1127,1006,344,467,121,126,335,769
1.12E+10,4,行田市,佐間一丁目,0,,,610,399,354,127,152,45,46,109,312
1.12E+10,4,行田市,佐間二丁目,0,,,623,419,381,114,193,38,49,153,243
1.12E+10,4,行田市,佐間三丁目,0,,,490,309,271,103,122,38,31,73,214
112060130,2,行田市,緑町,0,,,246,168,156,61,79,12,17,43,117
112060140,3,行田市,持田,0,,,2122,1584,1482,608,680,102,139,372,1131
1.12E+10,4,行田市,持田一丁目,0,,,253,139,132,42,67,7,20,38,90
1.12E+10,4,行田市,持田二丁目,0,,,339,259,237,79,125,22,21,76,131
1.12E+10,4,行田市,持田三丁目,0,,,762,591,552,214,269,39,63,156,375
1.12E+10,4,行田市,持田四丁目,0,,,455,346,326,154,131,20,20,63,308
1.12E+10,4,行田市,持田五丁目,0,,,313,249,235,119,88,14,15,39,227
112060150,3,行田市,駒形,0,,,362,257,222,90,100,35,28,59,189
1.12E+10,4,行田市,駒形一丁目,0,,,241,173,146,64,58,27,9,27,144
1.12E+10,4,行田市,駒形二丁目,0,,,121,84,76,26,42,8,19,32,45
112060160,2,行田市,大字前谷,0,,,341,281,247,70,151,34,52,113,157
112060170,3,行田市,谷郷,0,,,1472,1050,940,354,403,110,92,269,762
1.12E+10,4,行田市,谷郷一丁目,0,,,624,462,402,162,164,60,27,90,354
1.12E+10,4,行田市,谷郷二丁目,0,,,290,220,194,65,98,26,19,76,123
1.12E+10,4,行田市,谷郷三丁目,0,,,558,368,344,127,141,24,46,103,285
112060180,2,行田市,栄町,0,,,463,317,250,101,97,67,27,85,232
112060190,2,行田市,大字斎条,0,,,433,340,298,103,118,42,29,96,240
112060200,2,行田市,大字和田,0,,,234,186,147,50,67,39,14,40,131
112060210,3,行田市,桜町,0,,,1016,595,506,189,225,89,60,160,494
1.12E+10,4,行田市,桜町一丁目,0,,,291,145,126,44,48,19,11,34,140
1.12E+10,4,行田市,桜町二丁目,0,,,424,264,220,79,111,44,27,74,200
1.12E+10,4,行田市,桜町三丁目,0,,,301,186,160,66,66,26,22,52,154
112060220,3,行田市,長野,0,,,1764,1192,1056,328,543,136,158,396,662
1.12E+10,4,行田市,長野一丁目,0,,,534,322,280,82,146,42,41,95,211
1.12E+10,4,行田市,長野二丁目,0,,,463,288,260,90,121,28,39,87,172
1.12E+10,4,行田市,長野三丁目,0,,,385,284,245,83,115,39,24,88,157
1.12E+10,4,行田市,長野四丁目,0,,,301,231,209,53,129,22,47,98,92
1.12E+10,4,行田市,長野五丁目,0,,,81,67,62,20,32,5,7,28,30
112060230,3,行田市,富士見町,0,,,721,476,421,157,176,55,41,115,386
1.12E+10,4,行田市,富士見町一丁目,0,,,73,45,42,17,11,3,3,5,45
1.12E+10,4,行田市,富士見町二丁目,0,,,648,431,379,140,165,52,38,110,341
112060240,2,行田市,大字上池守,0,,,100,80,64,21,31,16,4,11,72
112060250,2,行田市,大字下池守,0,,,108,91,74,20,43,17,6,20,63
112060260,2,行田市,大字皿尾,0,,,113,92,80,34,36,12,5,21,74
112060270,2,行田市,大字中里,0,,,119,93,77,30,38,16,13,28,68
112060280,2,行田市,大字小敷田,0,,,88,64,47,18,21,17,5,17,63
112060290,2,行田市,大字下忍,0,,,339,263,234,93,97,29,22,73,177
112060300,2,行田市,大字堤根,0,,,186,155,132,42,69,23,13,47,102
112060310,2,行田市,大字樋上,0,,,76,64,55,18,30,9,5,20,47
112060320,2,行田市,大字荒木,0,,,731,582,477,182,218,105,50,151,445
112060330,2,行田市,大字小見,0,,,409,318,269,92,134,49,19,71,215
112060340,2,行田市,大字白川戸,0,,,340,259,222,82,106,37,23,67,191
112060350,2,行田市,大字下中条,0,,,180,138,112,38,52,26,5,27,128
112060360,2,行田市,大字須加,0,,,342,265,201,74,98,64,12,50,234
112060370,2,行田市,大字北河原,0,,,247,187,150,50,73,37,15,42,177
112060380,2,行田市,大字酒巻,0,,,96,78,61,31,19,17,2,13,69
112060390,2,行田市,大字埼玉,0,,,1019,823,659,210,347,164,90,244,578
112060400,2,行田市,大字野,0,,,364,304,250,89,126,54,28,82,231
112060410,2,行田市,大字渡柳,0,,,203,156,125,47,65,31,20,41,128
112060420,2,行田市,大字利田,0,,,92,81,68,14,42,13,8,30,49
112060430,2,行田市,大字若小玉,0,,,693,525,462,159,220,63,47,152,358
112060440,3,行田市,藤原町,0,,,912,516,470,183,208,46,54,139,347
1.12E+10,4,行田市,藤原町一丁目,0,,,147,68,65,26,28,3,5,12,46
1.12E+10,4,行田市,藤原町二丁目,0,,,584,339,303,111,143,36,44,102,220
1.12E+10,4,行田市,藤原町三丁目,0,,,181,109,102,46,37,7,5,25,81
112060450,2,行田市,大字下須戸,0,,,435,326,283,106,133,43,23,63,253
112060460,2,行田市,大字小針,0,,,344,278,231,90,104,47,16,56,224
112060470,2,行田市,大字藤間,0,,,63,50,42,14,18,8,5,10,39
112060480,2,行田市,大字関根,0,,,71,60,42,17,20,18,1,7,51
112060490,2,行田市,大字真名板,0,,,284,234,199,78,86,35,5,46,185
