KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T001083001,T001083002,T001083003,T001083004,T001083005,T001083006,T001083007,T001083008
112021420,2,熊谷市,板井,0,,,456,158,115,81,65,24,1092,2.39474
112021430,2,熊谷市,柴,0,,,58,17,16,9,12,2,148,2.55172
112021440,2,熊谷市,千代,0,,,314,98,80,64,45,15,780,2.48408
112021450,3,熊谷市,江南中央,0,,,479,176,112,78,88,21,1116,2.32985
1.12E+10,4,熊谷市,江南中央一丁目,0,,,193,105,34,23,24,7,373,1.93264
1.12E+10,4,熊谷市,江南中央二丁目,0,,,164,41,44,28,42,7,428,2.60976
1.12E+10,4,熊谷市,江南中央三丁目,0,,,122,30,34,27,22,7,315,2.58197
112021460,3,熊谷市,籠原南,0,,,1609,573,432,307,236,40,3635,2.25917
1.12E+10,4,熊谷市,籠原南一丁目,0,,,498,212,112,105,61,3,1043,2.09438
1.12E+10,4,熊谷市,籠原南二丁目,0,,,543,192,148,93,83,22,1239,2.28177
1.12E+10,4,熊谷市,籠原南三丁目,0,,,568,169,172,109,92,15,1353,2.38204
112021470,3,熊谷市,妻沼西,0,,,-,-,-,-,-,-,-,-
1.12E+10,4,熊谷市,妻沼西一丁目,0,,,-,-,-,-,-,-,-,-
1.12E+10,4,熊谷市,妻沼西二丁目,0,,,-,-,-,-,-,-,-,-
11203,1,川口市,,0,,,266756,103176,70754,46525,34409,9188,584912,2.19269
112030010,3,川口市,本町,0,,,6324,2703,1703,1077,690,127,12882,2.037
1.12E+10,4,川口市,本町一丁目,0,,,1113,620,239,130,92,26,2022,1.81671
1.12E+10,4,川口市,本町二丁目,0,,,1522,564,390,316,208,38,3351,2.20171
1.12E+10,4,川口市,本町三丁目,0,,,1392,564,381,246,164,30,2914,2.09339
1.12E+10,4,川口市,本町四丁目,0,,,2297,955,693,385,226,33,4595,2.00044
112030020,3,川口市,栄町,0,,,4694,2265,1165,707,455,79,9074,1.93311
1.12E+10,4,川口市,栄町一丁目,0,,,2081,1011,484,306,228,38,4086,1.96348
1.12E+10,4,川口市,栄町二丁目,0,,,1528,722,407,239,129,27,2929,1.91688
1.12E+10,4,川口市,栄町三丁目,0,,,1085,532,274,162,98,14,2059,1.8977
112030030,2,川口市,金山町,1,,40,1990,747,547,380,267,38,4312,2.16683
112030040,2,川口市,舟戸町,2,30,,X,X,X,X,X,X,X,X
112030050,3,川口市,幸町,0,,,4582,2100,1251,720,434,63,8899,1.94216
1.12E+10,4,川口市,幸町一丁目,0,,,1590,501,542,331,183,27,3483,2.19057
1.12E+10,4,川口市,幸町二丁目,0,,,1558,801,396,204,131,20,2865,1.8389
1.12E+10,4,川口市,幸町三丁目,0,,,1434,798,313,185,120,16,2551,1.77894
112030060,3,川口市,川口,0,,,7162,3044,2029,1170,762,128,14480,2.02178
1.12E+10,4,川口市,川口一丁目,0,,,1571,476,503,297,244,44,3613,2.29981
1.12E+10,4,川口市,川口二丁目,0,,,1411,676,425,189,96,16,2614,1.85259
1.12E+10,4,川口市,川口三丁目,0,,,625,273,195,101,48,6,1200,1.92
1.12E+10,4,川口市,川口四丁目,0,,,1471,708,384,220,139,18,2794,1.89939
1.12E+10,4,川口市,川口五丁目,0,,,1548,654,376,284,190,36,3246,2.0969
1.12E+10,4,川口市,川口六丁目,0,,,536,257,146,79,45,8,1013,1.88993
112030070,3,川口市,飯塚,0,,,6276,2489,1764,1107,761,129,13186,2.10102
1.12E+10,4,川口市,飯塚一丁目,0,,,1867,775,522,331,200,34,3812,2.04178
1.12E+10,4,川口市,飯塚二丁目,0,,,1835,625,545,373,251,36,4049,2.20654
1.12E+10,4,川口市,飯塚三丁目,0,,,1551,664,421,239,193,26,3174,2.04642
1.12E+10,4,川口市,飯塚四丁目,0,,,1023,425,276,164,117,33,2151,2.10264
112030080,3,川口市,西川口,0,,,9524,5903,1847,999,597,136,15926,1.6722
1.12E+10,4,川口市,西川口一丁目,0,,,2959,2293,395,171,77,18,4028,1.36127
1.12E+10,4,川口市,西川口二丁目,0,,,1330,788,268,162,89,16,2289,1.72105
1.12E+10,4,川口市,西川口三丁目,0,,,1854,1137,370,206,107,26,3102,1.67314
1.12E+10,4,川口市,西川口四丁目,0,,,1490,873,296,159,127,27,2636,1.76913
1.12E+10,4,川口市,西川口五丁目,0,,,768,340,210,115,77,15,1556,2.02604
1.12E+10,4,川口市,西川口六丁目,0,,,1123,472,308,186,120,34,2315,2.06144
112030090,2,川口市,仲町,0,,,1215,510,283,204,172,39,2616,2.15309
112030100,2,川口市,飯原町,0,,,675,270,187,111,85,17,1433,2.12296
112030110,2,川口市,原町,0,,,1320,431,372,266,202,42,3035,2.29924
112030120,2,川口市,宮町,0,,,754,339,184,102,89,35,1577,2.09151
112030130,3,川口市,南町,0,,,1678,597,449,327,236,57,3778,2.25149
1.12E+10,4,川口市,南町一丁目,0,,,1121,353,310,231,174,44,2637,2.35236
1.12E+10,4,川口市,南町二丁目,0,,,557,244,139,96,62,13,1141,2.04847
112030140,2,川口市,緑町,1,,150,110,39,28,21,12,7,262,2.38182
112030150,2,川口市,荒川町,2,140,,X,X,X,X,X,X,X,X
112030160,2,川口市,並木元町,0,,,1810,480,512,389,363,57,4464,2.4663
112030170,3,川口市,並木,0,,,9837,5926,2085,1099,584,104,16494,1.67673
1.12E+10,4,川口市,並木一丁目,0,,,2532,1258,641,358,213,43,4801,1.89613
1.12E+10,4,川口市,並木二丁目,0,,,3035,1934,626,295,147,24,4834,1.59275
1.12E+10,4,川口市,並木三丁目,0,,,2950,1918,573,294,135,25,4642,1.57356
1.12E+10,4,川口市,並木四丁目,0,,,1320,816,245,152,89,12,2217,1.67955
112030180,2,川口市,前川町,2,49001,,X,X,X,X,X,X,X,X
112030190,3,川口市,青木,0,,,6452,2302,1693,1245,915,246,14634,2.26813
1.12E+10,4,川口市,青木一丁目,0,,,1876,556,557,409,272,70,4409,2.35021
1.12E+10,4,川口市,青木二丁目,0,,,1205,523,295,204,147,32,2498,2.07303
1.12E+10,4,川口市,青木三丁目,0,,,1019,360,281,178,149,38,2323,2.27969
1.12E+10,4,川口市,青木四丁目,0,,,1587,560,373,312,245,79,3732,2.35161
1.12E+10,4,川口市,青木五丁目,0,,,765,303,187,142,102,27,1672,2.18562
112030200,3,川口市,中青木,0,,,5389,2133,1506,941,624,145,11437,2.12229
1.12E+10,4,川口市,中青木一丁目,0,,,783,389,197,119,60,14,1475,1.88378
1.12E+10,4,川口市,中青木二丁目,0,,,1800,671,488,330,247,50,3960,2.2
1.12E+10,4,川口市,中青木三丁目,0,,,1360,515,447,227,129,32,2826,2.07794
1.12E+10,4,川口市,中青木四丁目,0,,,991,395,257,175,126,30,2140,2.15943
1.12E+10,4,川口市,中青木五丁目,0,,,455,163,117,90,62,19,1036,2.27692
112030210,3,川口市,西青木,0,,,5327,2890,1159,689,452,103,9814,1.84231
1.12E+10,4,川口市,西青木一丁目,0,,,1243,722,237,143,111,19,2235,1.79807
1.12E+10,4,川口市,西青木二丁目,0,,,1521,783,342,215,137,35,2892,1.90138
1.12E+10,4,川口市,西青木三丁目,0,,,967,566,199,120,64,15,1675,1.73216
1.12E+10,4,川口市,西青木四丁目,0,,,693,388,159,77,52,12,1235,1.78211
1.12E+10,4,川口市,西青木五丁目,0,,,903,431,222,134,88,22,1777,1.96788
112030220,3,川口市,上青木西,0,,,4436,1691,1178,801,583,147,9745,2.1968
1.12E+10,4,川口市,上青木西一丁目,0,,,1261,402,351,279,185,37,2908,2.30611
1.12E+10,4,川口市,上青木西二丁目,0,,,784,375,194,125,65,19,1535,1.95791
1.12E+10,4,川口市,上青木西三丁目,0,,,427,192,99,63,54,12,897,2.1007
1.12E+10,4,川口市,上青木西四丁目,0,,,1033,408,272,165,137,46,2256,2.18393
1.12E+10,4,川口市,上青木西五丁目,0,,,931,314,262,169,142,33,2149,2.30827
112030230,3,川口市,上青木,0,,,5602,2176,1521,965,734,156,12142,2.16744
1.12E+10,4,川口市,上青木一丁目,0,,,1681,632,482,286,237,31,3640,2.16538
1.12E+10,4,川口市,上青木二丁目,0,,,1209,476,305,222,155,41,2639,2.1828
1.12E+10,4,川口市,上青木三丁目,0,,,720,258,213,120,97,25,1599,2.22083
1.12E+10,4,川口市,上青木四丁目,0,,,718,275,199,129,86,25,1555,2.16574
1.12E+10,4,川口市,上青木五丁目,0,,,462,187,120,79,58,13,991,2.14502
1.12E+10,4,川口市,上青木六丁目,0,,,812,348,202,129,101,21,1718,2.11576
112030240,3,川口市,南前川,0,,,1149,423,333,200,135,40,2545,2.21497
1.12E+10,4,川口市,南前川一丁目,0,,,356,97,123,58,51,18,868,2.4382
1.12E+10,4,川口市,南前川二丁目,0,,,793,326,210,142,84,22,1677,2.11475
112030250,2,川口市,前上町,0,,,852,264,225,166,154,26,2067,2.42606
112030260,3,川口市,前川,0,,,4334,1625,1144,740,589,182,9740,2.24735
1.12E+10,4,川口市,前川一丁目,0,,,683,267,177,113,95,24,1504,2.20205
1.12E+10,4,川口市,前川二丁目,0,,,1075,378,296,178,153,53,2490,2.31628
1.12E+10,4,川口市,前川三丁目,0,,,1389,511,365,245,185,67,3150,2.26782
1.12E+10,4,川口市,前川四丁目,0,,,1187,469,306,204,156,38,2596,2.18703
112030270,3,川口市,朝日,0,,,7158,2696,1972,1240,941,246,15756,2.20117
1.12E+10,4,川口市,朝日一丁目,0,,,1731,566,495,329,270,54,3997,2.30907
1.12E+10,4,川口市,朝日二丁目,0,,,1503,617,403,246,176,48,3188,2.12109
1.12E+10,4,川口市,朝日三丁目,0,,,1264,483,366,229,141,39,2700,2.13608
1.12E+10,4,川口市,朝日四丁目,0,,,665,229,181,121,98,30,1536,2.30977
1.12E+10,4,川口市,朝日五丁目,0,,,796,303,232,122,102,31,1734,2.17839
1.12E+10,4,川口市,朝日六丁目,0,,,1199,498,295,193,154,44,2601,2.16931
112030280,3,川口市,末広,0,,,4183,1415,1107,802,655,175,9712,2.32178
1.12E+10,4,川口市,末広一丁目,0,,,2156,647,575,456,387,75,5187,2.40584
1.12E+10,4,川口市,末広二丁目,0,,,941,333,244,166,140,52,2177,2.3135
1.12E+10,4,川口市,末広三丁目,0,,,1086,435,288,180,128,48,2348,2.16206
112030290,2,川口市,新井町,0,,,1237,487,303,226,170,43,2716,2.19563
112030300,3,川口市,元郷,0,,,8392,2951,2263,1599,1236,299,18984,2.26215
1.12E+10,4,川口市,元郷一丁目,0,,,2773,964,721,538,437,107,6342,2.28705
1.12E+10,4,川口市,元郷二丁目,0,,,2248,623,697,499,345,74,5324,2.36833
1.12E+10,4,川口市,元郷三丁目,0,,,743,296,189,125,97,29,1627,2.18977
1.12E+10,4,川口市,元郷四丁目,0,,,987,332,267,190,162,26,2274,2.30395
1.12E+10,4,川口市,元郷五丁目,0,,,1116,531,270,162,110,36,2220,1.98925
1.12E+10,4,川口市,元郷六丁目,0,,,525,205,119,85,85,27,1197,2.28
112030310,3,川口市,弥平,0,,,1899,816,459,303,241,62,4032,2.12322
1.12E+10,4,川口市,弥平一丁目,0,,,941,349,223,174,148,37,2158,2.2933
1.12E+10,4,川口市,弥平二丁目,0,,,490,212,126,77,55,15,1022,2.08571
1.12E+10,4,川口市,弥平三丁目,0,,,233,110,70,30,16,5,441,1.8927
1.12E+10,4,川口市,弥平四丁目,0,,,235,145,40,22,22,5,411,1.74894
112030320,3,川口市,東領家,0,,,2732,1239,631,407,271,136,5799,2.12262
1.12E+10,4,川口市,東領家一丁目,0,,,730,317,164,113,78,45,1603,2.19589
1.12E+10,4,川口市,東領家二丁目,0,,,695,317,146,101,73,42,1520,2.18705
1.12E+10,4,川口市,東領家三丁目,0,,,784,371,192,110,67,32,1594,2.03316
1.12E+10,4,川口市,東領家四丁目,0,,,220,123,44,28,18,4,407,1.85
1.12E+10,4,川口市,東領家五丁目,0,,,303,111,85,55,35,13,675,2.22772
112030330,3,川口市,領家,0,,,2967,1317,728,448,352,85,6190,2.08628
1.12E+10,4,川口市,領家一丁目,0,,,845,342,228,136,107,26,1804,2.13491
1.12E+10,4,川口市,領家二丁目,0,,,777,340,194,116,93,24,1629,2.09653
1.12E+10,4,川口市,領家三丁目,0,,,872,322,234,152,117,30,1978,2.26835
1.12E+10,4,川口市,領家四丁目,0,,,395,256,65,38,30,3,653,1.65316
1.12E+10,4,川口市,領家五丁目,0,,,78,57,7,6,5,2,126,1.61538
112030340,2,川口市,河原町,0,,,-,-,-,-,-,-,-,-
112030350,2,川口市,大字赤井,0,,,1332,289,383,294,254,87,3546,2.66216
112030360,2,川口市,大字東本郷,0,,,2940,815,897,608,417,139,7212,2.45306
112030370,2,川口市,大字蓮沼,0,,,101,41,27,19,10,4,212,2.09901
112030380,2,川口市,大字前野宿,0,,,509,105,139,113,105,39,1385,2.72102
112030390,2,川口市,大字東貝塚,0,,,279,65,74,58,50,24,757,2.71326
112030400,2,川口市,大字大竹,0,,,559,171,159,108,81,28,1354,2.42218
112030410,2,川口市,大字峯,0,,,2309,643,683,455,348,131,5728,2.48073
112030420,2,川口市,大字新堀,0,,,1151,339,382,216,152,48,2687,2.33449
112030430,2,川口市,大字榛松,0,,,703,175,236,131,95,45,1777,2.52774
112030440,3,川口市,赤井,0,,,1402,464,380,296,185,53,3271,2.3331
1.12E+10,4,川口市,赤井一丁目,0,,,452,146,132,92,63,13,1040,2.30088
1.12E+10,4,川口市,赤井二丁目,0,,,83,18,29,17,14,4,209,2.51807
1.12E+10,4,川口市,赤井三丁目,0,,,198,62,50,46,24,8,484,2.44444
1.12E+10,4,川口市,赤井四丁目,0,,,669,238,169,141,84,28,1538,2.29895
112030450,3,川口市,江戸,0,,,621,223,160,109,89,30,1438,2.31562
1.12E+10,4,川口市,江戸一丁目,0,,,219,97,50,35,26,9,464,2.11872
1.12E+10,4,川口市,江戸二丁目,0,,,159,38,41,32,30,13,431,2.71069
1.12E+10,4,川口市,江戸三丁目,0,,,243,88,69,42,33,8,543,2.23457
112030460,3,川口市,江戸袋,0,,,784,243,258,139,101,30,1815,2.31505
1.12E+10,4,川口市,江戸袋一丁目,0,,,784,243,258,139,101,30,1815,2.31505
1.12E+10,4,川口市,江戸袋二丁目,0,,,-,-,-,-,-,-,-,-
112030470,3,川口市,本蓮,0,,,849,266,259,159,112,41,1991,2.34511
1.12E+10,4,川口市,本蓮一丁目,0,,,280,97,76,51,41,13,643,2.29643
1.12E+10,4,川口市,本蓮二丁目,0,,,241,70,70,45,40,14,589,2.44398
1.12E+10,4,川口市,本蓮三丁目,0,,,299,86,104,58,29,14,705,2.35786
1.12E+10,4,川口市,本蓮四丁目,0,,,29,13,9,5,2,-,54,1.86207
112030480,3,川口市,東本郷,0,,,508,128,136,113,93,27,1316,2.59055
1.12E+10,4,川口市,東本郷一丁目,0,,,94,44,20,21,8,-,185,1.96809
1.12E+10,4,川口市,東本郷二丁目,0,,,414,84,116,92,85,27,1131,2.73188
112030490,3,川口市,大字安行領根岸,0,,,4657,1249,1507,924,677,223,11350,2.43719
1.12E+10,4,川口市,大字安行領根岸,1,,180,2700,747,839,510,416,137,6622,2.45259
1.12E+10,4,川口市,大字安行領根岸,0,,,1957,502,668,414,261,86,4728,2.41594
112030500,2,川口市,大字安行領在家,0,,,10,2,3,3,2,-,25,2.5
112030510,2,川口市,大字道合,0,,,1765,484,592,350,229,79,4228,2.39547
112030520,2,川口市,大字神戸,0,,,904,249,278,188,122,44,2225,2.46128
112030530,2,川口市,大字木曽呂,0,,,2265,575,649,462,387,156,5821,2.56998
112030540,2,川口市,大字東内野,0,,,1498,303,441,352,279,93,4016,2.68091
112030550,2,川口市,大字源左衛門新田,0,,,1018,282,284,193,161,75,2595,2.54912
112030560,2,川口市,大字石神,0,,,2110,549,576,419,391,123,5473,2.59384
112030570,2,川口市,大字赤芝新田,0,,,94,15,28,21,16,8,277,2.94681
112030580,2,川口市,大字西新井宿,0,,,797,199,227,160,153,38,2062,2.5872
112030590,2,川口市,大字新井宿,0,,,977,280,301,191,148,35,2358,2.41351
112030600,2,川口市,大字赤山,0,,,1218,335,379,231,182,72,2991,2.45567
112030610,2,川口市,在家町,0,,,775,272,208,140,112,33,1783,2.30065
112030620,2,川口市,北園町,0,,,1253,447,367,245,127,49,2785,2.22267
112030630,2,川口市,柳根町,0,,,661,189,172,136,106,43,1678,2.53858
112030640,3,川口市,大字芝,0,,,4733,1807,1395,819,525,147,10143,2.14304
1.12E+10,4,川口市,大字芝,0,,,517,161,136,117,74,20,1236,2.39072
1.12E+10,4,川口市,大字芝,0,,,2005,814,595,335,183,64,4151,2.07032
1.12E+10,4,川口市,大字芝,0,,,2211,832,664,367,268,63,4756,2.15106
112030650,2,川口市,大字伊刈,0,,,1531,433,458,323,219,62,3728,2.43501
112030660,2,川口市,大字小谷場,0,,,1964,745,524,347,266,67,4330,2.20468
112030670,3,川口市,芝中田,0,,,2969,1583,652,385,266,63,5561,1.87302
1.12E+10,4,川口市,芝中田一丁目,0,,,1392,806,297,145,107,28,2465,1.77083
1.12E+10,4,川口市,芝中田二丁目,0,,,1577,777,355,240,159,35,3096,1.96322
112030680,2,川口市,芝新町,0,,,2274,1554,430,191,81,15,3404,1.49692
112030690,3,川口市,芝下,0,,,2287,901,616,388,268,88,4976,2.17578
1.12E+10,4,川口市,芝下一丁目,0,,,535,244,122,83,61,22,1112,2.0785
1.12E+10,4,川口市,芝下二丁目,0,,,956,397,249,160,112,29,2024,2.11715
1.12E+10,4,川口市,芝下三丁目,0,,,796,260,245,145,95,37,1840,2.31156
112030700,3,川口市,芝,0,,,6632,3524,1509,847,568,153,12311,1.8563
1.12E+10,4,川口市,芝一丁目,0,,,1504,637,410,245,161,43,3099,2.06051
1.12E+10,4,川口市,芝二丁目,0,,,1544,836,345,180,139,34,2855,1.84909
1.12E+10,4,川口市,芝三丁目,0,,,756,366,166,125,75,22,1496,1.97884
1.12E+10,4,川口市,芝四丁目,0,,,1540,834,338,194,130,37,2840,1.84416
1.12E+10,4,川口市,芝五丁目,0,,,1288,851,250,103,63,17,2021,1.5691
112030710,3,川口市,芝樋ノ爪,0,,,1977,1176,387,216,153,39,3441,1.74052
1.12E+10,4,川口市,芝樋ノ爪一丁目,0,,,1462,910,266,147,106,30,2475,1.69289
1.12E+10,4,川口市,芝樋ノ爪二丁目,0,,,515,266,121,69,47,9,966,1.87573
112030720,3,川口市,芝富士,0,,,2703,1204,740,441,237,68,5374,1.98816
1.12E+10,4,川口市,芝富士一丁目,0,,,1613,773,422,249,120,40,3099,1.92126
1.12E+10,4,川口市,芝富士二丁目,0,,,1090,431,318,192,117,28,2275,2.08716
112030730,2,川口市,芝園町,0,,,2559,1400,621,377,124,31,4462,1.74365
112030740,3,川口市,芝塚原,0,,,1249,437,311,238,192,62,2906,2.32666
1.12E+10,4,川口市,芝塚原一丁目,0,,,577,221,145,108,72,27,1283,2.22357
1.12E+10,4,川口市,芝塚原二丁目,0,,,672,216,166,130,120,35,1623,2.41518
112030750,3,川口市,芝西,0,,,1880,835,460,304,201,69,3885,2.06649
1.12E+10,4,川口市,芝西一丁目,0,,,1012,479,239,160,94,34,2021,1.99704
1.12E+10,4,川口市,芝西二丁目,0,,,868,356,221,144,107,35,1864,2.14747
112030760,3,川口市,柳崎,0,,,4105,1316,1197,832,570,139,9497,2.31352
1.12E+10,4,川口市,柳崎一丁目,0,,,957,342,297,175,107,27,2079,2.17241
1.12E+10,4,川口市,柳崎二丁目,0,,,596,163,176,127,93,25,1468,2.46309
1.12E+10,4,川口市,柳崎三丁目,0,,,794,190,236,175,150,33,2014,2.53652
1.12E+10,4,川口市,柳崎四丁目,0,,,731,238,207,155,103,21,1678,2.29549
1.12E+10,4,川口市,柳崎五丁目,0,,,1027,383,281,200,117,33,2258,2.19864
112030770,2,川口市,大字安行原,0,,,3416,792,995,668,652,234,9030,2.64344
112030780,2,川口市,大字安行領家,0,,,1153,309,308,237,197,72,2975,2.58023
112030790,2,川口市,大字安行慈林,0,,,2558,554,762,571,487,140,6710,2.62314
112030800,2,川口市,大字安行,0,,,714,180,222,156,103,34,1792,2.5098
112030810,2,川口市,大字安行吉岡,0,,,1290,255,399,291,235,83,3451,2.67519
112030820,2,川口市,大字安行藤八,0,,,1123,246,390,248,175,54,2807,2.49955
112030830,2,川口市,大字安行吉蔵,0,,,895,182,229,180,214,70,2516,2.81117
112030840,2,川口市,大字安行北谷,0,,,817,238,280,151,99,33,1915,2.34394
112030850,2,川口市,大字安行小山,0,,,190,40,53,46,37,13,503,2.64737
112030860,2,川口市,大字安行西立野,0,,,81,18,33,14,12,2,197,2.4321
112030870,3,川口市,安行出羽,0,,,1647,429,406,335,342,103,4326,2.62659
1.12E+10,4,川口市,安行出羽一丁目,0,,,217,65,55,47,36,12,532,2.45161
1.12E+10,4,川口市,安行出羽二丁目,0,,,368,95,95,66,84,20,968,2.63043
1.12E+10,4,川口市,安行出羽三丁目,0,,,344,92,79,74,71,24,901,2.61919
1.12E+10,4,川口市,安行出羽四丁目,0,,,381,89,97,83,75,28,1028,2.69816
1.12E+10,4,川口市,安行出羽五丁目,0,,,337,88,80,65,76,19,897,2.66172
112030890,2,川口市,大字西立野,0,,,1666,535,436,332,282,63,3957,2.37515
112030900,2,川口市,大字長蔵新田,0,,,36,30,4,1,1,-,45,1.25
112030910,2,川口市,大字久左衛門新田,0,,,417,96,108,103,67,35,1113,2.66906
112030920,2,川口市,大字藤兵衛新田,0,,,360,84,99,90,61,20,933,2.59167
112030930,2,川口市,大字行衛,0,,,62,16,21,16,7,2,144,2.32258
112030940,2,川口市,大字差間,0,,,778,114,238,196,160,45,2197,2.82391
112030950,2,川口市,戸塚鋏町,0,,,870,310,247,155,111,34,1966,2.25977
112030960,2,川口市,戸塚境町,0,,,822,191,272,186,120,41,2051,2.49513
112030970,3,川口市,東川口,0,,,6358,2387,1696,1160,893,187,13985,2.19959
1.12E+10,4,川口市,東川口一丁目,0,,,1134,425,349,207,116,26,2407,2.12257
1.12E+10,4,川口市,東川口二丁目,0,,,1076,502,251,155,124,36,2196,2.04089
1.12E+10,4,川口市,東川口三丁目,0,,,677,322,149,115,78,10,1345,1.98671
1.12E+10,4,川口市,東川口四丁目,0,,,1494,596,391,255,214,34,3194,2.13788
1.12E+10,4,川口市,東川口五丁目,0,,,1032,290,277,218,204,38,2535,2.4564
1.12E+10,4,川口市,東川口六丁目,0,,,945,252,279,210,157,43,2308,2.44233
112030980,3,川口市,北原台,0,,,2528,832,643,492,442,92,5993,2.37065
1.12E+10,4,川口市,北原台一丁目,0,,,1101,449,280,185,146,32,2365,2.14805
1.12E+10,4,川口市,北原台二丁目,0,,,894,212,260,192,182,37,2291,2.56264
1.12E+10,4,川口市,北原台三丁目,0,,,533,171,103,115,114,23,1337,2.50844
112030990,3,川口市,戸塚,0,,,4961,1732,1222,974,808,189,11501,2.31828
1.12E+10,4,川口市,戸塚一丁目,0,,,949,390,239,156,132,29,2027,2.13593
1.12E+10,4,川口市,戸塚二丁目,0,,,1040,438,227,198,139,30,2243,2.15673
1.12E+10,4,川口市,戸塚三丁目,0,,,1109,373,280,230,169,47,2596,2.34085
1.12E+10,4,川口市,戸塚四丁目,0,,,905,219,236,206,194,44,2342,2.58785
1.12E+10,4,川口市,戸塚五丁目,0,,,564,164,150,102,116,25,1404,2.48936
1.12E+10,4,川口市,戸塚六丁目,0,,,394,148,90,82,58,14,889,2.25635
112031000,3,川口市,戸塚東,0,,,5013,1758,1319,925,761,203,11519,2.29783
1.12E+10,4,川口市,戸塚東一丁目,0,,,1487,711,365,222,149,32,2913,1.95898
1.12E+10,4,川口市,戸塚東二丁目,0,,,1206,404,309,240,186,57,2834,2.34992
1.12E+10,4,川口市,戸塚東三丁目,0,,,1375,448,365,263,227,57,3251,2.36436
1.12E+10,4,川口市,戸塚東四丁目,0,,,945,195,280,200,199,57,2521,2.66772
112031010,3,川口市,差間,0,,,2153,596,579,446,383,109,5419,2.51695
1.12E+10,4,川口市,差間一丁目,0,,,569,210,138,103,79,28,1320,2.31986
1.12E+10,4,川口市,差間二丁目,0,,,772,193,240,164,123,34,1937,2.50907
1.12E+10,4,川口市,差間三丁目,0,,,812,193,201,179,181,47,2162,2.66256
112031020,3,川口市,長蔵,0,,,1222,395,373,253,142,47,2782,2.2766
1.12E+10,4,川口市,長蔵一丁目,0,,,549,212,153,109,53,17,1174,2.13843
1.12E+10,4,川口市,長蔵二丁目,0,,,423,126,130,84,60,20,1000,2.36407
1.12E+10,4,川口市,長蔵三丁目,0,,,250,57,90,60,29,10,608,2.432
112031030,3,川口市,芝高木,0,,,1124,453,312,187,127,33,2388,2.12456
1.12E+10,4,川口市,芝高木一丁目,0,,,562,254,144,84,64,13,1134,2.01779
1.12E+10,4,川口市,芝高木二丁目,0,,,562,199,168,103,63,20,1254,2.23132
112031040,2,川口市,芝宮根町,0,,,487,184,138,76,67,15,1074,2.20534
112031050,2,川口市,芝東町,0,,,301,74,93,67,46,16,755,2.50831
112031060,2,川口市,新堀町,0,,,107,38,22,20,15,7,271,2.53271
112031070,3,川口市,榛松,0,,,1064,287,303,220,164,70,2685,2.5235
1.12E+10,4,川口市,榛松一丁目,0,,,180,79,40,29,22,5,391,2.17222
1.12E+10,4,川口市,榛松二丁目,0,,,287,48,85,65,57,24,812,2.82927
1.12E+10,4,川口市,榛松三丁目,0,,,597,160,178,126,85,41,1482,2.48241
112031080,3,川口市,桜町,0,,,3612,1335,1039,632,442,131,7941,2.1985
1.12E+10,4,川口市,桜町一丁目,0,,,758,302,200,132,97,19,1632,2.15303
1.12E+10,4,川口市,桜町二丁目,0,,,378,116,113,71,58,15,893,2.36243
1.12E+10,4,川口市,桜町三丁目,0,,,873,306,259,163,103,33,1945,2.22795
1.12E+10,4,川口市,桜町四丁目,0,,,564,232,162,92,57,20,1166,2.06738
